-0.9743420560977512,-0.17094320361534052,0.14641030994070572,-0.18499803632953918,0.9787568393582912,-0.08837859448749566,-0.1281923721343192,-0.11319660130540551,-0.9852681082728111,-0.9743420560977512,-0.17094320361534052,0.14641030994070572,-0.18499803632953918,0.9787568393582912,-0.08837859448749566,-0.1281923721343192,-0.11319660130540551,-0.9852681082728111,-1.0643715910362217,-0.43138255923992647,-1.0643715910362217,-0.43138255923992647
-0.9743420560977512,-0.17094320361534052,0.14641030994070572,-0.18499803632953918,0.9787568393582912,-0.08837859448749566,-0.1281923721343192,-0.11319660130540551,-0.9852681082728111,-0.9756213835750127,-0.16853634482129112,0.1405646341917476,-0.18305788958002003,0.9782404088575359,-0.09764994388504884,-0.12104844060825466,-0.12100083864388235,-0.9852441687590899,-1.0643715910362217,-0.43138255923992647,-1.0608530072642013,-0.4277801996638102
-0.9743420560977512,-0.17094320361534052,0.14641030994070572,-0.18499803632953918,0.9787568393582912,-0.08837859448749566,-0.1281923721343192,-0.11319660130540551,-0.9852681082728111,-0.9777638531822879,-0.16683353534133274,0.12706068981254423,-0.1812930474160376,0.9769992230559061,-0.11227354589022222,-0.10540720264162998,-0.132812234502962,-0.985520284924465,-1.0643715910362217,-0.43138255923992647,-1.0318246911450317,-0.4140462037798668
-0.9743420560977512,-0.17094320361534052,0.14641030994070572,-0.18499803632953918,0.9787568393582912,-0.08837859448749566,-0.1281923721343192,-0.11319660130540551,-0.9852681082728111,-0.9801025990838758,-0.16254396996291268,0.11392257501361269,-0.17732783998216387,0.9749028112222867,-0.1346081195104793,-0.08918370050797712,-0.15213141194238328,-0.9843283502287868,-1.0643715910362217,-0.43138255923992647,-1.0013302984541868,-0.39490866853174894
-0.9743420560977512,-0.17094320361534052,0.14641030994070572,-0.18499803632953918,0.9787568393582912,-0.08837859448749566,-0.1281923721343192,-0.11319660130540551,-0.9852681082728111,-0.9823100773900388,-0.1566471815069952,0.10260883190006008,-0.17118958643755366,0.9732864682391896,-0.15299534711169635,-0.07590149770142637,-0.16785443475941772,-0.9828854721575048,-1.0643715910362217,-0.43138255923992647,-0.9816848723937385,-0.38590276959145825
-0.9743420560977512,-0.17094320361534052,0.14641030994070572,-0.18499803632953918,0.9787568393582912,-0.08837859448749566,-0.1281923721343192,-0.11319660130540551,-0.9852681082728111,-0.983887804478676,-0.15296662650925383,0.09255268430744737,-0.16698108378077495,0.971203170538558,-0.16994622442188995,-0.0638913598034459,-0.1826625651583707,-0.9810974882407129,-1.0643715910362217,-0.43138255923992647,-0.9573480013039295,-0.36856641413139857
-0.9743420560977512,-0.17094320361534052,0.14641030994070572,-0.18499803632953918,0.9787568393582912,-0.08837859448749566,-0.1281923721343192,-0.11319660130540551,-0.9852681082728111,-0.9856733104566952,-0.14845708011962855,0.08005385946784588,-0.16119102626554138,0.9688565943651076,-0.18797434028800572,-0.04965458795322919,-0.198185254036731,-0.9789060358265217,-1.0643715910362217,-0.43138255923992647,-0.9218689482693888,-0.3485282889892517
-0.9743420560977512,-0.17094320361534052,0.14641030994070572,-0.18499803632953918,0.9787568393582912,-0.08837859448749566,-0.1281923721343192,-0.11319660130540551,-0.9852681082728111,-0.9875935821637682,-0.13990068971241637,0.071321199421551,-0.1520302157401613,0.965545521202686,-0.2112076229387467,-0.03931577254663148,-0.21943027025327652,-0.9748356920659181,-1.0643715910362217,-0.43138255923992647,-0.886389895234848,-0.33209252342322104
-0.9743420560977512,-0.17094320361534052,0.14641030994070572,-0.18499803632953918,0.9787568393582912,-0.08837859448749566,-0.1281923721343192,-0.11319660130540551,-0.9852681082728111,-0.9892984092745759,-0.1318264759287666,0.06253349223413097,-0.14291705016437886,0.9618298600566905,-0.2333624585824374,-0.02938322955541486,-0.2398022113065885,-0.9703770016201766,-1.0643715910362217,-0.43138255923992647,-0.8570683638013433,-0.31790823259226314
-0.9743420560977512,-0.17094320361534052,0.14641030994070572,-0.18499803632953918,0.9787568393582912,-0.08837859448749566,-0.1281923721343192,-0.11319660130540551,-0.9852681082728111,-0.9909720640999398,-0.12023811026253672,0.05930569124459953,-0.131421248183351,0.9586666404370832,-0.2523622952007833,-0.026510822307800528,-0.25787801254386017,-0.9658137019876005,-1.0643715910362217,-0.43138255923992647,-0.8254011098531583,-0.30124731955272527
